ProductID,ProductCategory,ProductBrand,ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent
13758,Laptops,HP,961,66,Male,15,2,0
13759,Tablets,Samsung,843,18,Male,14,2,0
13760,Smart Watches,Sony,213,51,Female,11,2,1
13761,Smart Watches,Samsung,1707,69,Female,12,1,1
13762,Tablets,Sony,1568,69,Female,12,4,1
13763,Headphones,Apple,2709,28,Male,19,2,0
13764,Smart Watches,Samsung,1734,37,Female,1,5,1
13765,Headphones,Other Brands,2793,41,Male,4,3,0
13766,Headphones,Other Brands,1769,34,Female,11,5,1
13767,Smartphones,HP,1694,38,Female,11,2,1
13768,Laptops,Samsung,190,40,Male,3,4,1
13769,Headphones,Sony,974,60,Female,9,1,1
13770,Smartphones,Apple,2343,51,Male,17,3,0
13771,Laptops,Other Brands,1597,52,Female,10,3,1
13772,Headphones,Other Brands,177,37,Female,18,2,1
13773,Headphones,Other Brands,1044,20,Female,10,2,0
13774,Smartphones,Samsung,152,26,Male,8,2,0
13775,Headphones,Samsung,134,45,Female,18,2,1
13776,Laptops,Other Brands,1172,46,Male,4,2,0
13777,Tablets,HP,2130,19,Male,4,4,0
13778,Smart Watches,Apple,1598,59,Male,19,3,0
13779,Tablets,Other Brands,2629,31,Male,17,1,0
13780,Headphones,Apple,1324,62,Male,16,5,1
13781,Smartphones,Sony,2212,61,Female,13,2,1
13782,Headphones,Samsung,2168,48,Male,18,5,1
13783,Tablets,Sony,397,48,Female,14,3,1
13784,Smartphones,Apple,773,33,Male,15,3,0
13785,Smartphones,Samsung,1890,34,Female,18,2,1
13786,Headphones,Apple,1941,39,Male,2,1,0
13787,Smart Watches,HP,1999,32,Male,10,3,0
13788,Headphones,Other Brands,1892,51,Male,18,2,0
13789,Laptops,Samsung,2422,46,Female,18,5,1
13790,Smartphones,Sony,2654,37,Female,4,1,1
13791,Tablets,Samsung,2826,28,Female,13,2,0
13792,Tablets,Apple,1228,28,Male,11,2,0
13793,Smartphones,Samsung,2808,53,Male,6,1,0
13794,Smart Watches,Samsung,1017,40,Male,16,5,1
13795,Smart Watches,Samsung,1546,44,Female,5,4,1
13796,Smartphones,Other Brands,2004,48,Male,4,5,1
13797,Tablets,Sony,1974,24,Female,5,5,1
13798,Laptops,Apple,1263,31,Male,14,3,0
13799,Headphones,Apple,1317,40,Male,19,3,0
13800,Tablets,HP,1407,40,Male,14,3,0
13801,Headphones,Sony,1795,31,Female,9,2,1
13802,Laptops,Other Brands,293,63,Female,6,1,1
13803,Laptops,Apple,108,34,Male,5,2,0
13804,Smartphones,Sony,637,56,Male,16,2,0
13805,Smartphones,Apple,2844,38,Female,14,1,1
13806,Tablets,Apple,1655,44,Female,14,3,1
13807,Tablets,HP,1726,58,Male,16,1,0
13808,Tablets,Other Brands,2012,33,Female,13,4,1
13809,Laptops,Sony,1151,54,Male,16,3,0
13810,Smartphones,Sony,2668,45,Female,18,5,1
13811,Laptops,Samsung,2935,18,Female,14,1,0
13812,Smart Watches,Other Brands,2257,44,Female,6,5,1
13813,Smart Watches,Sony,843,30,Female,3,4,1
13814,Tablets,HP,1614,33,Female,13,3,1
13815,Smart Watches,Sony,1496,24,Female,10,5,1
13816,Headphones,Other Brands,2977,22,Female,10,3,0
13817,Tablets,Apple,2703,21,Female,6,4,1
13818,Headphones,Sony,2965,47,Male,2,1,0
13819,Laptops,Samsung,1414,47,Female,18,5,1
13820,Headphones,Sony,2883,59,Male,14,3,0
13821,Headphones,Other Brands,2279,20,Female,13,4,1
13822,Tablets,Samsung,1580,52,Female,16,5,1
13823,Headphones,Sony,1573,68,Male,15,4,1
13824,Smart Watches,HP,2162,49,Male,12,3,0
13825,Laptops,HP,716,51,Female,5,5,1
13826,Laptops,Apple,241,62,Male,14,1,0
13827,Laptops,HP,1830,37,Female,15,3,1
13828,Smartphones,Samsung,1671,41,Male,19,5,1
13829,Smart Watches,Sony,1488,54,Male,17,5,1
13830,Headphones,HP,2851,25,Male,15,2,0
13831,Smartphones,Sony,1618,65,Female,8,4,1
13832,Laptops,Other Brands,965,42,Female,9,1,1
13833,Smart Watches,Sony,367,55,Male,1,5,1
13834,Headphones,Other Brands,2705,38,Female,5,1,1
13835,Headphones,Sony,2883,58,Male,5,3,0
13836,Smartphones,Other Brands,2890,43,Female,1,5,1
13837,Tablets,Apple,892,22,Male,17,3,0
13838,Tablets,Other Brands,2156,45,Female,2,5,1
13839,Laptops,HP,2886,69,Male,6,3,0
13840,Tablets,Other Brands,2402,49,Female,17,4,1
13841,Tablets,Apple,158,56,Male,11,5,1
13842,Smartphones,HP,2944,35,Male,13,1,0
13843,Laptops,Samsung,2192,40,Male,15,4,1
13844,Laptops,Apple,938,45,Female,8,5,1
13845,Headphones,Sony,1533,67,Male,14,5,1
13846,Headphones,Apple,1915,59,Male,18,2,0
13847,Laptops,Other Brands,2801,68,Male,6,2,0
13848,Headphones,Sony,2450,33,Male,7,4,1
13849,Headphones,Other Brands,997,46,Male,11,3,0
13850,Tablets,Samsung,1810,68,Female,10,4,1
13851,Smart Watches,HP,1789,57,Female,19,4,1
13852,Smartphones,Sony,682,53,Female,14,4,1
13853,Laptops,Sony,2611,54,Male,15,5,1
13854,Laptops,Other Brands,1421,24,Female,8,3,0
13855,Headphones,Sony,1467,28,Male,11,4,0
13856,Smart Watches,Apple,998,67,Female,19,4,1
13857,Laptops,Apple,190,46,Male,2,5,1
13858,Laptops,Apple,1370,33,Female,13,3,1
13859,Smart Watches,Samsung,337,61,Female,11,4,1
13860,Tablets,Samsung,1177,36,Female,16,4,1
13861,Laptops,Sony,108,29,Male,9,4,0
13862,Smart Watches,Samsung,1928,49,Female,4,5,1
13863,Smart Watches,Sony,436,48,Male,2,5,1
13864,Laptops,Other Brands,2419,45,Male,5,4,1
13865,Tablets,Samsung,1539,69,Female,10,5,1
13866,Smart Watches,Apple,925,21,Female,3,3,0
13867,Smartphones,Apple,657,56,Male,3,1,0
13868,Headphones,HP,2922,18,Female,18,4,1
13869,Laptops,Samsung,2808,48,Female,16,2,1
13870,Laptops,Sony,1323,53,Female,2,4,1
13871,Smart Watches,Other Brands,2628,19,Female,19,3,0
13872,Headphones,Other Brands,1237,27,Male,13,1,0
13873,Tablets,Apple,1743,25,Female,10,4,1
13874,Tablets,Samsung,726,57,Female,2,4,1
13875,Smart Watches,Samsung,2392,24,Male,10,1,0
13876,Smart Watches,Apple,1492,60,Male,17,2,0
13877,Tablets,Sony,2850,34,Female,10,2,1
13878,Tablets,Other Brands,202,25,Male,7,5,0
13879,Smart Watches,Apple,2049,68,Male,7,4,1
13880,Laptops,Sony,592,46,Male,2,2,0
13881,Smartphones,Apple,101,68,Female,11,3,1
13882,Smartphones,HP,838,48,Female,4,5,1
13883,Laptops,HP,2950,52,Female,1,4,1
13884,Smartphones,Sony,1213,44,Female,3,3,1
13885,Smart Watches,Other Brands,1186,26,Female,5,4,1
13886,Smart Watches,Apple,133,50,Female,10,3,1
13887,Tablets,Samsung,2102,50,Female,10,2,1
13888,Smartphones,Sony,2901,32,Male,7,4,1
13889,Smart Watches,Samsung,2693,61,Male,19,1,0
13890,Laptops,HP,251,41,Male,18,2,0
13891,Smartphones,Apple,2226,61,Female,17,2,1
13892,Headphones,Samsung,1247,55,Male,10,5,1
13893,Tablets,Sony,237,18,Female,18,5,1
13894,Headphones,Apple,203,41,Male,18,4,1
13895,Laptops,Samsung,2033,68,Male,7,3,0
13896,Smart Watches,Samsung,2245,61,Female,1,3,1
13897,Smart Watches,Samsung,1151,26,Female,8,3,0
13898,Tablets,Samsung,118,33,Male,4,4,1
13899,Laptops,Sony,401,60,Male,9,2,0
13900,Smartphones,HP,2888,22,Female,10,2,0
13901,Headphones,Other Brands,595,22,Female,10,3,0
13902,Laptops,Samsung,2708,56,Female,7,3,1
13903,Tablets,HP,518,25,Male,15,5,0
13904,Smartphones,Other Brands,2155,20,Male,4,1,0
13905,Smartphones,HP,1497,60,Female,17,4,1
13906,Smart Watches,HP,2303,25,Female,5,5,1
13907,Laptops,Apple,975,62,Female,9,3,1
13908,Headphones,HP,2202,20,Female,8,1,0
13909,Smart Watches,Samsung,1753,68,Male,11,1,0
13910,Tablets,Sony,2473,26,Male,6,1,0
13911,Headphones,Samsung,1956,56,Female,11,2,1
13912,Headphones,Samsung,793,65,Male,12,4,1
13913,Laptops,Apple,2313,43,Male,12,4,1
13914,Headphones,HP,347,35,Male,1,5,1
13915,Smart Watches,Samsung,2882,64,Female,12,3,1
13916,Laptops,HP,2626,37,Male,16,4,1
13917,Tablets,Apple,1744,24,Female,15,1,0
13918,Tablets,Apple,2086,69,Female,2,1,1
13919,Laptops,Apple,990,19,Male,16,5,0
13920,Smart Watches,HP,1950,27,Male,18,3,0
13921,Smartphones,HP,1048,64,Male,16,1,0
13922,Smartphones,Sony,2309,29,Male,9,4,0
13923,Smart Watches,Samsung,106,52,Female,2,2,1
13924,Smartphones,Apple,721,56,Female,10,2,1
13925,Tablets,Apple,1687,33,Male,1,5,1
13926,Smart Watches,Apple,966,41,Female,9,1,1
13927,Headphones,Sony,2234,41,Male,6,5,1
13928,Laptops,HP,1562,35,Male,12,1,0
13929,Tablets,Sony,765,31,Female,7,1,1
13930,Laptops,Apple,943,61,Male,10,4,1
13931,Headphones,HP,104,38,Male,5,3,0
13932,Smart Watches,HP,2024,21,Female,1,2,0
13933,Tablets,Samsung,1445,60,Female,11,5,1
13934,Headphones,Samsung,2108,26,Female,1,3,0
13935,Smartphones,Other Brands,1007,51,Male,2,5,1
13936,Tablets,Apple,2214,60,Male,13,1,0
13937,Tablets,Sony,2402,58,Female,19,1,1
13938,Headphones,Samsung,2703,25,Female,7,5,1
13939,Laptops,Apple,1149,35,Male,2,2,0
13940,Smartphones,Apple,2877,53,Male,15,2,0
13941,Laptops,Apple,2943,26,Female,8,5,1
13942,Smart Watches,Apple,2797,45,Female,15,2,1
13943,Laptops,Other Brands,2809,63,Male,18,5,1
13944,Tablets,Samsung,441,45,Male,11,5,1
13945,Smartphones,Apple,2976,33,Female,8,3,1
13946,Smart Watches,Sony,540,37,Female,5,5,1
13947,Smartphones,Other Brands,2646,58,Male,7,3,0
13948,Headphones,Other Brands,2247,25,Male,1,3,0
13949,Laptops,HP,2298,20,Female,7,1,0
13950,Smartphones,HP,933,54,Male,17,5,1
13951,Tablets,Sony,2342,54,Male,18,2,0
13952,Smartphones,Other Brands,1823,18,Female,12,1,0
13953,Smartphones,HP,291,41,Male,18,4,1
13954,Headphones,Samsung,2443,27,Female,19,1,0
13955,Smart Watches,Sony,1547,62,Male,12,3,0
13956,Headphones,Samsung,1425,66,Male,18,3,0
13957,Smartphones,Samsung,930,35,Female,15,2,1
13958,Smart Watches,Samsung,2585,23,Female,2,1,0
13959,Laptops,Apple,2202,25,Male,4,4,0
13960,Headphones,HP,1556,27,Male,10,2,0
13961,Tablets,HP,2417,61,Female,19,1,1
13962,Smart Watches,Samsung,437,43,Male,1,3,0
13963,Smart Watches,HP,2294,27,Male,10,2,0
13964,Laptops,Samsung,766,24,Male,18,4,0
13965,Smart Watches,Samsung,1051,59,Male,15,5,1
13966,Tablets,Samsung,944,57,Female,18,3,1
13967,Smartphones,HP,781,18,Male,8,2,0
13968,Headphones,HP,119,68,Female,16,4,1
13969,Smart Watches,HP,1011,50,Male,15,3,0
13970,Smart Watches,Sony,1955,27,Female,6,1,0
13971,Smart Watches,Sony,1073,40,Male,5,2,0
13972,Smart Watches,Sony,2524,53,Female,17,1,1
13973,Smartphones,Samsung,184,55,Male,4,2,0
13974,Tablets,HP,1262,26,Male,12,5,0
13975,Headphones,Samsung,803,31,Female,15,1,1
13976,Headphones,Apple,2695,28,Male,7,4,0
13977,Tablets,Other Brands,1240,18,Male,19,1,0
13978,Headphones,Sony,2039,43,Male,10,4,1
13979,Smart Watches,HP,160,54,Male,19,3,0
13980,Laptops,Samsung,542,26,Female,12,2,0
13981,Tablets,HP,2795,41,Female,10,1,1
13982,Laptops,Samsung,551,66,Female,18,5,1
13983,Laptops,Other Brands,2526,47,Female,3,2,1
13984,Smart Watches,Apple,706,20,Female,7,5,1
13985,Smart Watches,Sony,1618,69,Male,2,3,0
13986,Headphones,Sony,2214,34,Male,9,4,1
13987,Smart Watches,Other Brands,103,27,Male,5,4,0
13988,Tablets,Samsung,2460,48,Male,6,3,0
13989,Smart Watches,Other Brands,1081,24,Male,10,4,0
13990,Laptops,Samsung,1150,61,Female,16,5,1
13991,Smart Watches,Sony,1884,64,Female,13,4,1
13992,Tablets,Apple,1784,57,Female,13,1,1
13993,Headphones,HP,1797,34,Male,10,2,0
13994,Laptops,Sony,249,24,Male,6,5,0
13995,Laptops,Apple,2256,57,Female,13,3,1
13996,Headphones,Apple,973,51,Female,14,5,1
13997,Tablets,Sony,2476,57,Male,7,2,0
13998,Headphones,Other Brands,2557,33,Male,12,4,1
13999,Smart Watches,HP,1208,22,Male,7,3,0
14000,Smart Watches,Sony,781,53,Female,17,5,1
14001,Smartphones,Samsung,1820,56,Female,12,5,1
14002,Headphones,Sony,924,44,Female,9,2,1
14003,Headphones,Apple,1682,54,Male,12,3,0
14004,Smartphones,Sony,2373,60,Female,8,5,1
14005,Smart Watches,Samsung,1465,44,Male,16,1,0
14006,Smart Watches,HP,1317,21,Male,11,1,0
14007,Tablets,Other Brands,417,59,Female,7,2,1
14008,Smart Watches,Samsung,1034,51,Female,10,1,1
14009,Tablets,Sony,1811,59,Male,19,1,0
14010,Smart Watches,Sony,989,50,Male,17,3,0
14011,Headphones,Sony,551,25,Female,6,3,0
14012,Tablets,Other Brands,978,26,Female,5,1,0
14013,Tablets,Other Brands,1211,52,Female,4,1,1
14014,Tablets,HP,1391,35,Female,3,2,1
14015,Headphones,Other Brands,2495,56,Female,19,3,1
14016,Smartphones,Other Brands,2286,41,Male,6,4,1
14017,Smartphones,Sony,1192,20,Male,3,3,0
14018,Laptops,Samsung,1269,42,Male,11,1,0
14019,Smartphones,HP,1753,18,Female,2,2,0
14020,Laptops,HP,1204,35,Male,13,5,1
14021,Tablets,HP,2213,58,Female,3,2,1
14022,Headphones,Other Brands,2077,60,Male,10,3,0
14023,Smart Watches,HP,2258,57,Male,10,3,0
14024,Smartphones,Sony,1044,35,Male,7,2,0
14025,Smartphones,Apple,2238,27,Male,13,3,0
14026,Smartphones,HP,1733,25,Female,17,1,0
14027,Laptops,Sony,1735,29,Female,17,4,1
14028,Smart Watches,Samsung,995,21,Female,16,3,0
14029,Smart Watches,Apple,2572,63,Male,9,4,1
14030,Smartphones,Sony,1046,28,Female,15,3,0
14031,Laptops,Apple,2333,21,Female,12,3,0
14032,Smart Watches,Sony,1859,22,Male,6,3,0
14033,Laptops,Samsung,1972,28,Female,12,2,0
14034,Headphones,Other Brands,1055,52,Male,8,5,1
14035,Smartphones,Sony,1948,38,Female,18,2,1
14036,Tablets,Other Brands,2936,54,Male,5,2,0
14037,Smart Watches,HP,272,40,Female,11,4,1
14038,Smartphones,HP,2124,36,Male,2,2,0
14039,Smart Watches,Samsung,1623,59,Female,19,2,1
14040,Laptops,Samsung,1322,24,Male,14,3,0
14041,Headphones,Sony,1959,38,Female,16,1,1
14042,Laptops,HP,2748,40,Male,15,1,0
14043,Tablets,Apple,1494,25,Female,11,2,0
14044,Smart Watches,Other Brands,350,44,Male,7,5,1
14045,Tablets,Apple,2659,53,Male,11,3,0
14046,Smartphones,Samsung,726,50,Female,12,4,1
14047,Laptops,Samsung,1852,39,Male,12,1,0
14048,Headphones,Samsung,1480,64,Male,13,1,0
14049,Smart Watches,Samsung,1327,51,Male,11,2,0
14050,Smartphones,Apple,1848,46,Female,14,1,1
14051,Smartphones,Sony,2810,57,Female,5,2,1
14052,Laptops,Sony,2469,52,Male,8,3,0
14053,Headphones,HP,2750,56,Female,7,1,1
14054,Laptops,Sony,1218,37,Male,2,3,0
14055,Tablets,HP,372,49,Male,1,3,0
14056,Smart Watches,Other Brands,2929,60,Female,19,2,1
14057,Headphones,Apple,851,67,Male,2,2,0
14058,Headphones,Other Brands,940,60,Male,4,5,1
14059,Smartphones,Other Brands,1696,42,Male,12,2,0
14060,Smartphones,Samsung,1922,37,Female,10,2,1
14061,Laptops,Samsung,1781,21,Male,6,4,0
14062,Headphones,Apple,2697,24,Male,10,5,0
14063,Laptops,Samsung,1697,23,Female,17,1,0
14064,Smartphones,Sony,2576,29,Male,16,1,0
14065,Smartphones,Other Brands,514,62,Male,2,4,0
14066,Smart Watches,Samsung,536,41,Male,3,5,0
14067,Smart Watches,HP,2815,55,Female,15,3,0
14068,Headphones,Samsung,864,66,Female,14,2,0
14069,Headphones,HP,460,59,Male,6,2,1
14070,Laptops,Samsung,192,51,Male,16,4,0
14071,Smart Watches,Samsung,1334,22,Male,19,3,1
14072,Smart Watches,Samsung,1206,59,Male,1,1,1
14073,Laptops,Other Brands,1792,32,Female,4,2,1
14074,Smartphones,HP,2608,41,Male,5,3,1
14075,Smart Watches,HP,2956,43,Female,19,2,0
14076,Smart Watches,HP,1321,68,Female,11,2,0
14077,Smart Watches,Sony,1466,31,Female,2,1,1
14078,Headphones,HP,2438,44,Female,10,3,0
14079,Laptops,Samsung,2309,67,Female,4,5,0
14080,Smartphones,Apple,1673,35,Male,19,4,1
14081,Headphones,HP,2601,26,Male,9,5,0
14082,Smart Watches,Sony,2923,30,Female,11,2,0
14083,Smartphones,Sony,768,48,Female,13,1,1
14084,Smartphones,Apple,2185,54,Male,9,2,1
14085,Tablets,Samsung,2618,45,Male,2,5,0
14086,Smart Watches,Other Brands,305,53,Male,17,2,0
14087,Smart Watches,HP,2320,18,Female,5,5,0
14088,Tablets,Samsung,2478,58,Female,3,3,1
14089,Smartphones,Apple,521,44,Female,11,4,1
14090,Smartphones,Samsung,2649,46,Female,19,5,0
14091,Laptops,HP,2543,64,Female,2,2,0
14092,Laptops,Other Brands,1149,24,Female,11,3,1
14093,Smartphones,Samsung,2100,25,Female,14,3,0
14094,Tablets,Other Brands,1777,18,Female,13,3,1
14095,Laptops,Sony,2909,65,Male,7,5,0
14096,Headphones,Samsung,721,31,Male,8,4,0
14097,Tablets,Other Brands,1115,32,Male,17,5,0
14098,Tablets,Apple,527,59,Female,17,5,1
14099,Headphones,Sony,1391,56,Female,14,5,0
14100,Smartphones,Other Brands,295,63,Female,15,2,1
14101,Smartphones,Other Brands,540,62,Female,4,2,1
14102,Laptops,HP,2206,50,Female,18,1,0
14103,Smart Watches,HP,1273,63,Male,7,4,0
14104,Headphones,HP,882,52,Female,12,1,1
14105,Headphones,Samsung,2753,49,Male,16,2,1
14106,Headphones,Apple,834,50,Female,3,1,1
14107,Headphones,Other Brands,1471,46,Male,4,3,1
14108,Smartphones,Sony,1656,55,Female,7,5,1
14109,Smart Watches,Sony,191,57,Male,14,2,0
14110,Laptops,Samsung,2241,64,Female,12,5,0
14111,Laptops,Other Brands,452,58,Male,19,3,0
14112,Headphones,Apple,1648,31,Female,1,2,1
14113,Laptops,HP,394,40,Male,9,5,1
14114,Laptops,Sony,811,37,Female,2,4,1
14115,Smartphones,Other Brands,2104,21,Male,9,2,0
14116,Tablets,Samsung,1065,44,Female,6,2,1
14117,Smart Watches,Samsung,1989,64,Female,19,1,0
14118,Headphones,Samsung,1978,32,Female,17,5,0
14119,Smart Watches,Sony,1683,41,Female,9,2,1
14120,Smartphones,Sony,1582,50,Female,19,1,1
14121,Laptops,Samsung,2284,18,Female,8,4,0
14122,Headphones,Apple,1443,47,Male,8,1,1
14123,Smartphones,Other Brands,702,35,Male,18,3,1
14124,Tablets,HP,2136,36,Female,2,3,0
14125,Laptops,Apple,730,38,Female,14,3,0
14126,Headphones,Other Brands,2552,44,Male,11,5,1
14127,Smart Watches,Apple,2614,24,Female,12,1,1
14128,Tablets,Apple,1352,33,Male,14,3,0
14129,Smartphones,Other Brands,1159,55,Male,3,4,1
14130,Smartphones,Sony,250,28,Male,17,2,0
14131,Laptops,Apple,792,46,Female,17,5,1
14132,Laptops,Sony,1147,68,Male,12,3,0
14133,Smartphones,Other Brands,2167,23,Female,14,2,0
14134,Smart Watches,Other Brands,1320,24,Male,12,3,1
14135,Laptops,Apple,1838,33,Male,14,5,0
14136,Headphones,HP,1225,42,Female,4,3,1
14137,Smart Watches,Apple,1586,61,Male,8,3,1
14138,Headphones,HP,349,27,Male,7,3,1
14139,Headphones,Other Brands,338,45,Female,16,1,1
14140,Headphones,HP,1161,20,Female,9,4,1
14141,Smartphones,Apple,1480,38,Male,16,1,0
14142,Smartphones,Sony,1859,29,Female,4,4,1
14143,Tablets,HP,1060,54,Male,15,2,1
14144,Smartphones,HP,288,50,Female,10,1,1
14145,Smartphones,Other Brands,699,27,Male,14,1,0
14146,Laptops,Samsung,2015,69,Male,6,4,0
14147,Headphones,HP,1173,20,Female,7,2,1
14148,Headphones,Other Brands,2977,46,Male,13,3,1
14149,Headphones,Other Brands,2928,64,Female,15,2,1
14150,Tablets,Apple,2401,34,Female,16,4,0
14151,Smart Watches,Other Brands,1801,44,Female,6,4,0
14152,Headphones,HP,2822,31,Male,17,5,0
14153,Smartphones,HP,2132,58,Male,15,1,1
14154,Headphones,Sony,2008,52,Male,2,2,0
14155,Smart Watches,Sony,2784,63,Male,6,4,1
14156,Smartphones,Sony,835,57,Female,12,1,0
14157,Laptops,Apple,1828,20,Male,16,5,1
14158,Smart Watches,Other Brands,2704,30,Female,19,5,1
14159,Laptops,HP,274,19,Female,6,1,1
14160,Smart Watches,Sony,364,29,Female,16,4,0
14161,Smartphones,Sony,1477,67,Male,4,3,0
14162,Smart Watches,HP,1560,26,Female,6,2,1
14163,Headphones,Apple,1249,42,Female,14,3,0
14164,Headphones,HP,2379,32,Male,18,1,1
14165,Laptops,HP,1145,67,Female,1,1,1
14166,Smart Watches,Sony,896,43,Female,10,3,1
14167,Smartphones,HP,1089,33,Male,5,3,0
14168,Laptops,Apple,2102,35,Male,8,2,0
14169,Laptops,Samsung,1285,53,Male,6,5,1
14170,Smartphones,Samsung,617,36,Male,3,3,1
14171,Smart Watches,Apple,771,45,Female,9,3,1
14172,Smartphones,HP,2991,45,Male,3,3,1
14173,Laptops,Sony,661,33,Female,6,5,0
14174,Tablets,Sony,2660,47,Male,2,2,0
14175,Smart Watches,Sony,427,37,Male,16,1,1
14176,Smartphones,Sony,2717,54,Male,18,4,0
14177,Headphones,Sony,1966,40,Female,15,4,1
14178,Smart Watches,Apple,761,67,Male,11,2,1
14179,Laptops,Samsung,2670,37,Female,3,5,1
14180,Laptops,Other Brands,1198,41,Male,10,5,0
14181,Tablets,HP,168,26,Male,12,1,0
14182,Smart Watches,Apple,1939,55,Female,14,4,0
14183,Tablets,Samsung,627,66,Female,2,3,1
14184,Headphones,Sony,2761,51,Female,18,1,0
14185,Headphones,Other Brands,1186,60,Male,13,1,0
14186,Headphones,Apple,2505,67,Male,12,1,1
14187,Smartphones,HP,1963,43,Female,15,2,0
14188,Headphones,Apple,1201,19,Female,8,1,0
14189,Tablets,HP,499,19,Female,14,2,1
14190,Tablets,HP,1424,41,Male,9,1,1
14191,Laptops,HP,1102,38,Female,17,4,0
14192,Smartphones,Samsung,1832,49,Male,11,5,1
14193,Laptops,Samsung,1537,28,Male,10,1,1
14194,Tablets,Apple,670,58,Male,14,5,1
14195,Smart Watches,Sony,1194,39,Male,18,1,1
14196,Laptops,Other Brands,2321,28,Male,12,4,0
14197,Smart Watches,Sony,2882,67,Male,16,1,1
14198,Smart Watches,Other Brands,667,64,Female,17,3,1
14199,Smart Watches,Sony,1486,62,Male,9,5,1
14200,Headphones,HP,2450,66,Male,8,2,0
14201,Headphones,Samsung,2020,55,Male,9,1,0
14202,Headphones,Samsung,2573,69,Male,16,2,0
14203,Tablets,Samsung,1781,53,Female,10,1,1
14204,Smartphones,Other Brands,520,44,Male,3,3,0
14205,Laptops,Samsung,1180,56,Male,3,3,1
14206,Headphones,Sony,1849,21,Female,16,4,0
14207,Smart Watches,Samsung,2613,58,Male,11,3,1
14208,Headphones,HP,2727,42,Female,17,2,0
14209,Laptops,Sony,534,32,Male,11,2,0
14210,Headphones,Other Brands,1245,68,Male,14,2,1
14211,Smartphones,Sony,2802,21,Female,14,5,1
14212,Smart Watches,Sony,2247,45,Male,19,1,1
14213,Smartphones,HP,192,23,Female,12,3,1
14214,Smart Watches,Sony,625,43,Male,1,2,0
14215,Laptops,Samsung,452,59,Male,12,5,1
14216,Laptops,Other Brands,2869,49,Male,2,2,1
14217,Tablets,HP,2079,30,Male,2,3,0
14218,Smart Watches,Samsung,2259,69,Female,17,4,0
14219,Tablets,Other Brands,2902,60,Male,3,1,0
14220,Smartphones,Apple,1409,45,Female,13,5,1
14221,Smartphones,Samsung,312,25,Female,15,2,0
14222,Tablets,Other Brands,1296,57,Male,7,4,0
14223,Tablets,HP,198,61,Female,5,3,0
14224,Laptops,Sony,1180,67,Male,12,2,0
14225,Tablets,Other Brands,304,21,Male,12,4,1
14226,Smart Watches,Other Brands,1966,46,Female,15,2,0
14227,Tablets,HP,2770,18,Female,16,2,1
14228,Laptops,HP,2864,39,Male,18,5,0
14229,Laptops,HP,720,57,Male,3,2,0
14230,Smart Watches,Samsung,2823,45,Male,17,2,1
14231,Smart Watches,Samsung,1283,55,Female,8,3,1
14232,Tablets,Apple,2552,26,Male,6,1,1
14233,Smartphones,Apple,441,57,Male,13,4,0
14234,Headphones,Other Brands,2923,19,Female,5,3,1
14235,Smart Watches,Other Brands,2582,26,Female,1,2,0
14236,Smart Watches,Other Brands,2323,22,Female,6,5,0
14237,Smart Watches,Other Brands,103,40,Male,11,1,0
14238,Laptops,Sony,1065,31,Female,19,4,1
14239,Headphones,HP,1675,28,Male,18,4,1
14240,Smart Watches,Apple,1020,60,Female,2,3,1
14241,Laptops,Apple,1648,36,Female,14,5,1
14242,Headphones,Apple,1502,21,Female,10,1,0
14243,Headphones,Other Brands,1733,69,Female,10,1,0
14244,Headphones,Apple,570,67,Female,4,5,1
14245,Smartphones,Apple,1437,43,Female,7,5,0
14246,Headphones,Sony,1242,19,Female,3,1,0
14247,Smart Watches,Other Brands,1607,22,Female,4,2,1
14248,Tablets,Samsung,1734,31,Female,1,2,0
14249,Tablets,Samsung,1204,65,Female,17,2,0
14250,Laptops,Apple,1281,34,Female,17,2,0
14251,Laptops,HP,1713,45,Male,13,1,0
14252,Smartphones,Samsung,870,31,Male,2,4,0
14253,Tablets,Other Brands,2478,69,Male,7,5,0
14254,Laptops,Apple,616,63,Female,12,1,0
14255,Smartphones,Apple,1505,30,Female,11,4,1
14256,Tablets,HP,2349,63,Male,12,4,1
14257,Smart Watches,Other Brands,2795,58,Female,6,2,0
14258,Tablets,Sony,1194,67,Male,12,2,1
14259,Tablets,Sony,2316,66,Male,12,1,0
14260,Smart Watches,HP,2255,65,Female,9,3,0
14261,Headphones,Apple,311,50,Female,5,3,1
14262,Tablets,HP,2837,39,Female,17,5,0
14263,Smartphones,Other Brands,2658,26,Female,1,4,0
14264,Smart Watches,Apple,1686,64,Female,17,2,1
14265,Tablets,Other Brands,536,32,Female,12,2,1
14266,Laptops,Sony,2068,20,Female,12,1,1
14267,Tablets,Samsung,1583,22,Male,1,2,1
14268,Smart Watches,Sony,452,55,Male,5,3,1
14269,Laptops,Samsung,1868,57,Male,8,4,1
14270,Smart Watches,Samsung,1316,57,Female,13,4,1
14271,Laptops,Apple,1480,33,Male,2,3,0
14272,Smart Watches,HP,2731,47,Male,4,1,1
14273,Headphones,Other Brands,790,40,Female,15,2,0
14274,Smart Watches,Apple,1852,35,Female,19,4,1
14275,Headphones,Sony,2311,62,Female,15,2,0
14276,Headphones,Sony,995,23,Male,10,3,0
14277,Smart Watches,Sony,1592,46,Female,5,3,0
